mz,rt,group,CMP,intensity,annotation,H1,H2,H3a_rep1,H3a_rep2,H3a_rep3,H3b,H4_1,H4_2,H4_3,H5_rep1,H5_rep2,N_rep1,N_rep2,N_rep3,O1a,O1b,O2,O3_rep1,O3_rep2,O3_rep3,O4,P1a,P1b,P2a,P2b_rep1,P2b_rep2,P2b_rep3,P2c,P3,P4a,P4b,P5,P6,QC_rep1,QC_rep2,QC_rep3,QC_rep4,V1a,V1b,V2,V3,V5,neutral_mass,cmp_ppm,size,intensity_rel,isogroup,isonr,charge,adduct_ion,ppm
842.8731698,892,M843_R892_12729,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,7238,10399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
842.8750001,1003,M843_R1003_12730,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10180,9543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
843.2365308,434,M843_R434_12731,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12368,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
843.2465267,851,M843_R851_12732,CMP758,9093,none,0,0,0,0,0,0,10596,11117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7351,0,0,0,9346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.2474,1.09,5,36.01814502,NA,NA,NA,[M+CH2O2-H]-,1.086210811
843.3851343,1031,M843_R1031_12734,CMP1404,12109,none,0,12041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844.3924,NA,3,100,1,0,1,[M-H]-,NA
843.4618627,763,M843_R763_12736,CMP380,35259,none,0,14983,0,0,0,10615,0,0,0,27581,10542,28401,79916,83311,7167,18759,10363,32905,35147,35720,10393,9483,0,20995,24725,17334,21831,7054,18925,13505,0,14730,16263,8242,21538,27332,26469,27951,11462,0,9026,13510,423.2373,NA,7,5.97759825,2,0,1,NA,NA
843.5344785,649,M844_R649_12737,CMP871,12848,none,0,0,0,0,0,0,0,0,0,9331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888.5676,0.46,4,88.90954294,NA,NA,NA,[M-H-C2H4O]-,0.462996955
843.8669466,892,M844_R892_12738,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,12242,16952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
844.3862915,1029,M844_R1029_12739,CMP1404,7934,none,0,6614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844.3924,NA,3,65.51757607,1,1,1,NA,NA
844.4652901,763,M844_R763_12740,NA,0,none,0,0,0,0,0,0,0,0,0,11206,0,11447,30428,32884,0,0,0,12784,13740,13432,0,0,0,8093,9340,6927,8383,0,7178,0,0,0,6994,0,8579,10883,10546,11562,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
844.8726346,1004,M845_R1004_12741,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7516,8050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
845.4281196,765,M845_R765_12743,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,9937,0,11756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10274,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
845.4634563,763,M845_R763_12744,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,13425,13753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
845.5146484,543,M846_R543_12746,CMP799,8522,none,0,0,0,0,0,0,0,0,0,6190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.3515,NA,4,22.55946161,NA,NA,NA,NA,NA
845.6526323,1111,M846_R1111_12747,CMP241,5196,none,0,0,0,0,0,8983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846.6599,1.32,8,19.11942752,NA,NA,NA,[M-H]-,NA
846.6114828,863,M847_R863_12750,CMP263,3949,none,5950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875.6189,6.2,8,27.95216947,NA,NA,NA,[M-H-CO]-,6.19547557
847.3002781,610,M847_R610_12751,CMP1809,18205,none,0,0,0,0,0,0,8929,11571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8352,0,0,0,0,0,0,0,0,0,0,0,343.1139,1000027.92,2,78.59421845,NA,NA,NA,NA,NA
847.4916382,444,M847_R444_12753,NA,0,none,0,0,0,0,0,0,0,0,0,10364,0,0,0,0,0,9538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
847.5653687,943,M848_R943_12754,CMP399,19842,none,0,15242,0,0,0,0,0,0,0,0,0,0,0,0,0,15045,15710,0,0,0,8789,15916,0,20695,24458,11604,20616,0,13014,22662,0,29161,22171,0,9178,9426,7802,0,0,0,0,0,778.5456,1.88,7,95.77701201,2,0,1,NA,NA
848.5683594,943,M849_R943_12755,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6342,0,7794,9872,0,8317,0,0,9108,0,11297,9122,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
848.7763062,1326,M849_R1326_12756,NA,0,none,0,0,0,0,0,0,0,0,0,12447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
849.1443956,660,M849_R660_12757,CMP437,13609,none,0,0,0,0,0,0,0,0,0,0,0,0,13401,16981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525.0777,NA,6,34.57074774,NA,NA,NA,NA,NA
849.4738737,816,M849_R816_12759,CMP1037,6085,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6296,0,615.369,NA,4,63.85416326,NA,NA,NA,NA,NA
849.5065542,1060,M850_R1060_12760,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
849.5269011,980,M850_R980_12761,CMP1551,7754,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8596,0,0,0,0,0,0,0,0,0,0,0,0,6516,6649,0,8732,0,0,0,0,0,0,0,0,0,0,850.5342,3.34,3,37.33515237,NA,NA,NA,[M-H]-,NA
850.0762384,873,M850_R873_12762,CMP765,68802,none,0,0,0,0,0,0,0,0,0,0,0,36839,76957,66193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851.0835,13.55,5,100,1,0,1,[M-H]-,NA
850.0908571,966,M850_R966_12763,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,8941,14342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
851.0794067,874,M851_R874_12764,CMP765,13446,none,0,0,0,0,0,0,0,0,0,0,0,7600,14678,11861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851.0835,13.55,5,19.54308013,1,1,1,NA,NA
851.3659668,913,M851_R913_12765,CMP2410,8822,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6799,0,0,0,0,655.4233,NA,2,54.22979297,NA,NA,NA,NA,NA
851.4850788,635,M851_R635_12766,CMP861,18220,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16984,0,0,0,0,0,0,0,18619,6836,9531,12376,9639,7545,0,0,0,28790,0,0,0,0,0,0,0,0,0,852.4924,NA,4,100,1,0,1,[M-H]-,NA
851.5044556,865,M852_R865_12767,CMP1092,15387,none,0,0,0,0,0,0,0,0,0,11175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852.5117,0.71,4,77.32708227,NA,NA,NA,[M-H]-,NA
851.5244751,860,M852_R860_12768,CMP146,17827,none,0,9194,0,0,0,0,0,0,0,16193,0,0,0,0,8720,21348,17435,0,0,0,7548,9345,6916,22357,22639,13563,15420,0,20116,28441,0,18543,15448,0,9490,13759,15927,0,11676,0,0,0,426.2666,1.68,10,1.149547873,NA,NA,NA,[2M-H]-,1.682798463
852.0748714,874,M852_R874_12769,CMP765,22904,none,0,0,0,0,0,0,0,0,0,0,0,12444,25545,21377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851.0835,13.55,5,33.28934085,1,2,1,NA,NA
852.4896263,636,M852_R636_12770,CMP861,9193,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7033,0,0,0,0,0,0,0,7530,0,0,0,0,0,0,0,0,10674,0,0,0,0,0,0,0,0,0,852.4924,NA,4,50.45774238,1,1,1,NA,NA
852.5237427,650,M853_R650_12771,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
852.5271527,860,M853_R860_12772,CMP2358,8954,none,0,0,0,0,0,0,0,0,0,6322,0,0,0,0,0,8247,7287,0,0,0,0,0,0,8771,0,0,0,0,7674,11512,0,8115,0,0,0,0,0,0,0,0,0,0,427.4339,NA,2,76.1836299,NA,NA,NA,NA,NA
853.1245629,453,M853_R453_12773,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
853.4076507,479,M853_R479_12774,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18250,NA,NA,NA,NA,NA,NA,NA,NA,NA
853.5893555,1036,M854_R1036_12775,NA,0,none,0,0,0,0,0,6888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
854.5405916,660,M855_R660_12776,CMP868,79221,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85100,124914,0,0,0,0,0,12847,0,0,0,0,0,0,0,0,29531,24277,0,23386,36942,9162,0,0,0,0,0,0,855.5479,NA,4,100,1,0,1,[M-H]-,NA
855.4747925,767,M855_R767_12777,CMP1060,7736,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8004,0,856.4821,16.55,4,27.65670776,NA,NA,NA,[M-H]-,NA
855.4824103,360,M855_R360_12778,NA,0,none,0,9291,0,0,0,0,0,0,0,10847,0,0,0,0,0,22368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
855.5430599,660,M856_R660_12779,CMP868,38695,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40057,56992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13713,11231,0,10616,17284,0,0,0,0,0,0,0,855.5479,NA,4,48.84378731,1,1,1,NA,NA
855.5509117,908,M856_R908_12780,CMP94,18136,none,0,0,0,0,0,0,0,0,0,0,0,0,15569,24747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.6106,14.05,12,14.21511357,NA,NA,NA,NA,NA
855.6557372,753,M856_R753_12781,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
856.4849243,357,M856_R357_12782,CMP2013,5820,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.122,NA,2,46.24089219,NA,NA,NA,NA,NA
856.5433834,662,M857_R662_12783,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15693,22677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
857.4923096,993,M857_R993_12785,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8152,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
857.5859926,917,M858_R917_12786,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9490,0,7168,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
859.527815,578,M860_R578_12787,CMP1197,12045,none,0,0,0,0,0,0,0,0,0,8748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566.367,NA,3,40.37279911,NA,NA,NA,NA,NA
859.5791689,898,M860_R898_12788,CMP770,7895,none,11897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377.199,NA,5,65.22178266,NA,NA,NA,NA,NA
859.617981,994,M860_R994_12789,CMP535,7812,none,0,0,0,0,0,13506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814.6559,2.75,6,23.80003038,NA,NA,NA,NA,NA
859.9274963,995,M860_R995_12790,CMP532,8366,none,0,0,0,0,0,0,0,0,0,0,0,0,8683,9864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822.9789,17.79,6,63.49668088,NA,NA,NA,[M+K-2H]-,NA
860.0131301,811,M860_R811_12791,CMP56,40216,none,0,0,0,0,0,0,0,0,0,0,0,16683,31315,62431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713.0737,0.15,14,33.72696491,2,0,1,NA,NA
860.0379125,958,M860_R958_12792,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,139391,332635,485309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
861.0139672,811,M861_R811_12794,CMP56,18398,none,0,0,0,0,0,0,0,0,0,0,0,7325,14715,28655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713.0737,0.15,14,15.42972472,2,1,1,NA,NA
861.0405007,959,M861_R959_12795,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,26158,63558,97667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
861.5782884,1112,M862_R1112_12796,NA,0,none,0,0,0,7745,7259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
861.5848738,1145,M862_R1145_12797,NA,0,none,0,0,0,8800,5804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
862.008737,811,M862_R811_12798,CMP56,35015,none,0,0,0,0,0,0,0,0,0,0,0,13693,29343,54046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713.0737,0.15,14,29.36472318,NA,NA,NA,NA,NA
862.0336967,957,M862_R957_12799,CMP194,241253,none,0,0,0,0,0,0,0,0,0,0,0,96574,237447,345188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817.0355,9.09,9,28.48209048,NA,NA,NA,[M+CH2O2-H]-,NA
863.0127422,811,M863_R811_12801,CMP56,14711,none,0,0,0,0,0,0,0,0,0,0,0,0,10900,21078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713.0737,0.15,14,12.33753343,NA,NA,NA,NA,NA
863.0371374,959,M863_R959_12802,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,17820,41882,65504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
863.0440063,718,M863_R718_12803,CMP591,10754,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8288,0,0,0,0,623.9843,5.45,5,71.54485122,NA,NA,NA,NA,NA
863.1160889,937,M863_R937_12804,CMP1617,11439,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17392,864.1234,NA,3,100,1,0,1,[M-H]-,NA
863.3932783,552,M863_R552_12805,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27888,NA,NA,NA,NA,NA,NA,NA,NA,NA
863.4043965,1048,M863_R1048_12806,CMP2135,14427,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11119,0,0,0,0,865.4136,NA,2,91.81884167,NA,NA,NA,NA,NA
863.5221114,753,M864_R753_12808,CMP1530,14875,none,0,9039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12075,0,22161,13805,0,9204,20376,21706,7321,0,0,14805,0,0,0,0,0,0,0,0,0,864.5294,NA,3,100,1,0,1,[M-H]-,NA
863.5220505,634,M864_R634_12809,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9369,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
863.6578369,1023,M864_R1023_12810,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
864.0072725,811,M864_R811_12812,CMP56,9510,none,0,0,0,0,0,0,0,0,0,0,0,0,7125,13590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713.0737,0.15,14,7.975604984,NA,NA,NA,NA,NA
864.0306547,959,M864_R959_12813,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,16498,40045,60364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
864.0656756,667,M864_R667_12814,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13155,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
864.1196166,937,M864_R937_12815,CMP1617,5590,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8500,864.1234,NA,3,48.86944514,1,1,1,NA,NA
864.3968574,552,M864_R552_12816,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10708,NA,NA,NA,NA,NA,NA,NA,NA,NA
864.4063685,1052,M864_R1052_12817,CMP2135,15712,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12110,0,0,0,0,865.4136,NA,2,100,1,0,1,[M-H]-,NA
864.5244532,753,M865_R753_12818,CMP1530,7568,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9757,0,0,0,9400,9087,0,0,0,6364,0,0,0,0,0,0,0,0,0,864.5294,NA,3,50.87773923,1,1,1,NA,NA
864.6594787,1023,M865_R1023_12819,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
865.3831973,857,M865_R857_12821,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11003,0,0,0,7885,NA,NA,NA,NA,NA,NA,NA,NA,NA
865.4082733,583,M865_R583_12822,CMP99,41674,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63361,866.4155,NA,11,100,1,0,1,[M-H]-,NA
865.444113,764,M865_R764_12823,NA,0,none,0,14129,0,0,0,0,0,0,0,9092,0,0,7190,9652,0,0,6482,10189,11175,12674,8971,7473,0,0,10005,6092,8721,0,10370,8343,0,7186,7296,0,8112,11415,8571,10023,11082,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
865.5218752,904,M866_R904_12824,CMP395,26834,none,19406,18384,0,0,0,12879,0,0,0,9043,0,0,0,0,16661,67654,17411,6914,7987,7103,0,15500,7364,33634,18146,10619,14618,10730,28049,36512,0,41514,31453,0,11095,14763,17568,0,0,0,0,9997,910.5552,0.42,7,52.92830824,2,0,1,[M-H-C2H4O]-,0.221537549
866.4138523,583,M866_R583_12825,CMP99,15698,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23868,866.4155,NA,11,37.66872331,1,1,1,NA,NA
866.4759294,1156,M866_R1156_12826,CMP1020,12967,none,0,0,0,0,0,0,0,0,0,0,0,0,7056,19233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594.4882,0.83,4,63.92703004,NA,NA,NA,NA,NA
866.5247268,904,M867_R904_12827,NA,0,none,7373,7332,0,0,0,0,0,0,0,0,0,0,0,0,6724,25494,6842,0,0,0,0,6867,0,13443,0,0,0,0,10485,14004,0,15854,11927,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
866.675336,964,M867_R964_12828,CMP2317,11085,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10628,0,0,0,0,0,0,0,0,0,0,0,10905,0,0,867.6826,NA,2,100,NA,NA,NA,[M-H]-,NA
867.1559595,850,M867_R850_12830,NA,0,none,0,0,8793,8748,10633,12231,0,0,0,0,0,0,0,0,0,17408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
867.4167387,583,M867_R583_12831,CMP99,3997,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6078,866.4155,NA,11,9.592256935,1,2,1,NA,NA
867.4806289,649,M867_R649_12834,CMP867,44006,none,0,0,0,0,0,7113,0,0,0,0,0,0,0,0,0,6619,0,0,0,0,0,0,0,81499,56000,0,24462,32335,6587,0,0,0,28347,0,0,0,0,0,0,0,0,0,822.4824,13.86,4,100,1,0,1,[M+CH2O2-H]-,NA
867.5016317,774,M868_R774_12835,CMP2253,13294,none,0,8843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23297,14992,9980,13440,10762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868.5089,NA,2,100,NA,NA,NA,[M-H]-,NA
867.5326631,851,M868_R851_12836,CMP264,14119,none,0,0,0,0,0,0,0,0,0,0,0,0,14050,20914,0,8438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629.0571,7.28,8,28.4795826,NA,NA,NA,NA,NA
867.6732961,999,M868_R999_12838,CMP388,290446,none,193013,295650,104326,118605,153952,430161,0,0,0,106478,26391,0,0,0,173047,282351,58351,163927,140499,282537,144973,218728,92846,416445,639179,415942,558949,707924,212537,35146,10116,17973,44219,26051,106304,135949,237031,166789,76903,205472,55051,325991,416.3295,1.68,7,100,2,0,1,NA,NA
867.9130344,999,M868_R999_12839,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
868.0430721,963,M868_R963_12840,CMP527,29568,none,0,0,0,0,0,0,0,0,0,0,0,14059,30546,37740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618.9733,NA,6,27.32260183,NA,NA,NA,NA,NA
868.4820863,649,M868_R649_12841,CMP867,21354,none,0,0,0,0,0,6147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37813,26771,0,12088,15562,0,0,0,0,14388,0,0,0,0,0,0,0,0,0,822.4824,13.86,4,48.52516221,1,1,1,NA,NA
